2533	1.000009	0.000748	-0.197266	-0.000748	1.000009	0.181824	
2534	0.999844	0.000342	-0.175354	-0.000342	0.999844	0.109558	
2535	1.000018	-0.000032	-0.043518	0.000032	1.000018	-0.476685	
2536	0.999453	0.001057	-0.426758	-0.001057	0.999453	0.723999	
2537	1.000435	0.000349	-0.812988	-0.000349	1.000435	-0.424164	
2538	1.000110	0.000371	-0.167480	-0.000371	1.000110	-0.197205	
2539	1.000056	0.000330	-0.324829	-0.000330	1.000056	0.003448	
2540	0.999988	0.000421	-0.279419	-0.000421	0.999988	0.047363	
2541	1.000586	0.000015	-0.394287	-0.000015	1.000586	-0.787720	
2542	0.999815	0.000381	-0.034607	-0.000381	0.999815	0.092468	
2543	1.000289	0.000362	-0.358643	-0.000362	1.000289	0.040680	
2544	0.999679	0.000326	-0.002441	-0.000326	0.999679	0.102112	
2545	1.000176	0.000242	-0.108459	-0.000242	1.000176	-0.613403	
2546	0.999934	0.000188	-0.055847	-0.000188	0.999934	-0.687134	
2547	1.000240	-0.000075	-0.017761	0.000075	1.000240	-0.311401	
2548	1.000013	0.000398	-0.116760	-0.000398	1.000013	-0.003967	
2549	0.999877	0.000487	-0.136963	-0.000487	0.999877	0.101379	
2550	0.999922	0.000170	-0.144470	-0.000170	0.999922	-0.570801	
2551	1.000388	0.000523	-0.571533	-0.000523	1.000388	-0.189697	
2552	0.999934	0.000327	-0.141541	-0.000327	0.999934	-0.324890	
2553	1.000316	0.000430	-0.490112	-0.000430	1.000316	-0.304047	
2554	0.999365	0.000254	0.289856	-0.000254	0.999365	-0.304199	
2555	1.000292	-0.000045	-0.407593	0.000045	1.000292	-0.822144	
2556	0.999857	0.000149	-0.243530	-0.000149	0.999857	-0.103577	
2557	1.000061	0.000432	-0.356689	-0.000432	1.000061	-0.296295	
2558	0.999912	0.000209	0.028687	-0.000209	0.999912	-0.045288	
2559	1.000098	0.000160	-0.337952	-0.000160	1.000098	-0.461914	
2560	0.999672	0.000149	0.002441	-0.000149	0.999672	-0.167572	
2561	0.999911	0.000738	-0.315674	-0.000738	0.999911	0.489258	
2562	0.999825	0.000352	-0.061279	-0.000352	0.999825	0.279358	
2563	0.999948	0.000426	-0.066650	-0.000426	0.999948	-0.469666	
2564	0.999918	0.000049	-0.072388	-0.000049	0.999918	-0.357300	
2565	1.000089	0.000443	-0.690063	-0.000443	1.000089	-0.411438	
2566	0.999813	0.000150	0.087769	-0.000150	0.999813	-0.138489	
2567	1.000329	0.000420	-0.333374	-0.000420	1.000329	-0.439819	
2568	0.999220	0.000689	-0.062805	-0.000689	0.999220	0.212952	
2569	1.000097	0.000441	-0.267395	-0.000441	1.000097	-0.196289	
2570	0.999774	-0.000124	0.105713	0.000124	0.999774	-0.328857	
2571	1.000163	0.000400	-0.372314	-0.000400	1.000163	-0.174072	
2572	0.999970	0.000419	-0.145447	-0.000419	0.999970	-0.160889	
2573	0.999996	0.000478	-0.320190	-0.000478	0.999996	0.048706	
2574	0.999771	0.000358	0.115295	-0.000358	0.999771	0.138306	
2575	1.000102	-0.000007	-0.314697	0.000007	1.000102	0.146027	
2576	0.999849	0.000116	-0.025513	-0.000116	0.999849	0.094086	
2577	1.000031	0.000113	-0.067810	-0.000113	1.000031	-0.107666	
2578	0.999889	0.000446	-0.125671	-0.000446	0.999889	0.170044	
2579	1.000193	0.000476	-0.430481	-0.000476	1.000193	-0.108398	
2580	0.999939	0.000181	0.156006	-0.000181	0.999939	0.064789	
2581	1.000407	0.000177	-0.285461	-0.000177	1.000407	-0.257477	
2582	1.000135	0.000380	-0.347717	-0.000380	1.000135	-0.047485	
2583	1.000233	0.000296	-0.269226	-0.000296	1.000233	-0.057343	
2584	0.999999	0.000025	0.025024	-0.000025	0.999999	0.100403	
2585	1.000241	0.000143	-0.250549	-0.000143	1.000241	-0.033447	
2586	0.999960	0.000415	-0.152527	-0.000415	0.999960	0.055145	
2587	1.000387	0.000638	-0.457031	-0.000638	1.000387	-0.067139	
2588	1.000237	0.000351	-0.275024	-0.000351	1.000237	-0.000092	
2589	0.999980	0.000042	-0.007935	-0.000042	0.999980	-0.017120	
2590	0.999657	0.000776	0.012878	-0.000776	0.999657	0.573608	
2591	1.000276	0.000476	0.118591	-0.000476	1.000276	-0.015137	
2592	0.999808	-0.000196	0.258423	0.000196	0.999808	-0.261902	
2593	0.999975	0.000292	-0.355835	-0.000292	0.999975	0.130310	
2594	0.999260	0.000716	-0.093689	-0.000716	0.999260	1.004456	
2595	1.000676	0.000368	-0.776062	-0.000368	1.000676	-0.164856	
2596	0.999533	0.000764	0.240906	-0.000764	0.999533	0.485657	
2597	1.000296	0.000213	-0.398193	-0.000213	1.000296	-0.307587	
2598	0.999928	0.000457	-0.111450	-0.000457	0.999928	0.397430	
2599	1.000346	0.000154	-0.350098	-0.000154	1.000346	-0.075409	
2600	0.999765	0.000689	-0.024536	-0.000689	0.999765	0.645996	
2601	0.999939	0.000327	-0.137268	-0.000327	0.999939	-0.006622	
2602	0.999861	0.000468	-0.027100	-0.000468	0.999861	0.137329	
2603	1.000252	0.000286	-0.262756	-0.000286	1.000252	-0.269714	
2604	0.999908	0.000450	-0.283875	-0.000450	0.999908	0.183746	
2605	1.000149	0.000554	-0.376282	-0.000554	1.000149	0.152893	
2606	1.000209	0.000175	-0.145508	-0.000175	1.000209	-0.045166	
2607	1.000342	0.000246	-0.333069	-0.000246	1.000342	-0.321777	
2608	0.999318	0.000595	-0.088562	-0.000595	0.999318	0.580750	
2609	1.000173	0.000490	-0.277893	-0.000490	1.000173	-0.118591	
2610	0.999372	0.000862	-0.231995	-0.000862	0.999372	0.760681	
2611	0.999904	0.001015	-0.620667	-0.001015	0.999904	0.611389	
2612	0.999444	0.000545	0.032104	-0.000545	0.999444	0.856750	
2613	1.000068	0.000588	-0.744873	-0.000588	1.000068	0.417969	
2614	0.999397	0.001070	-0.312744	-0.001070	0.999397	0.858643	
2615	1.000167	0.000492	-0.235962	-0.000492	1.000167	-0.029968	
2616	0.999760	0.000412	-0.233154	-0.000412	0.999760	0.337097	
2617	1.000020	0.000323	-0.183594	-0.000323	1.000020	0.215576	
2618	0.999478	0.000280	0.040649	-0.000280	0.999478	0.502167	
2619	1.000135	0.000569	-0.267395	-0.000569	1.000135	0.279327	
2620	1.000057	0.000213	-0.265686	-0.000213	1.000057	0.121307	
2621	1.000197	0.000058	-0.361328	-0.000058	1.000197	-0.230774	
2622	0.999491	0.000358	0.096497	-0.000358	0.999491	0.704407	
2623	1.000127	0.000674	-0.973511	-0.000674	1.000127	0.636841	
2624	0.999115	0.001134	-0.154846	-0.001134	0.999115	1.429626	
2625	0.999807	0.000378	-0.120300	-0.000378	0.999807	0.405151	
2626	1.000090	0.000206	-0.233826	-0.000206	1.000090	0.286682	
2627	1.000017	0.000450	-0.358093	-0.000450	1.000017	0.315460	
2628	0.999374	0.000885	-0.114197	-0.000885	0.999374	0.795288	
2629	1.000126	0.000258	-0.398865	-0.000258	1.000126	0.102020	
2630	1.000187	0.000116	-0.487000	-0.000116	1.000187	0.123230	
2631	0.999578	0.001332	-0.523621	-0.001332	0.999578	1.646301	
2632	0.999355	0.001076	-0.241211	-0.001076	0.999355	1.184448	
2633	1.000026	0.000414	-0.314758	-0.000414	1.000026	0.214600	
2634	0.999078	0.000836	0.003784	-0.000836	0.999078	0.919250	
2635	1.000217	0.000999	-0.777954	-0.000999	1.000217	0.920349	
2636	1.000019	0.000427	-0.290771	-0.000427	1.000019	0.310669	
2637	1.000362	0.000679	-0.665955	-0.000679	1.000362	0.714233	
2638	0.999871	0.000209	-0.148560	-0.000209	0.999871	0.365662	
2639	1.000147	0.000291	-0.212463	-0.000291	1.000147	0.376160	
2640	0.999348	0.000933	-0.008240	-0.000933	0.999348	0.913391	
2641	1.000248	0.000222	-0.131653	-0.000222	1.000248	0.078156	
2642	1.000035	0.000804	-0.295776	-0.000804	1.000035	0.709290	
2643	1.000102	0.000287	-0.167297	-0.000287	1.000102	0.698364	
2644	0.999020	0.000919	0.458679	-0.000919	0.999020	1.312195	
2645	0.999991	0.000378	-0.189453	-0.000378	0.999991	0.178772	
2646	1.000080	0.000526	-0.068542	-0.000526	1.000080	0.589050	
2647	1.000028	-0.000008	-0.078735	0.000008	1.000028	0.167358	
2648	0.999747	0.000687	-0.156616	-0.000687	0.999747	0.226990	
2649	1.000091	0.000355	-0.488953	-0.000355	1.000091	0.075531	
2650	0.999779	0.000353	-0.013916	-0.000353	0.999779	0.312134	
2651	0.999973	0.000676	-0.386353	-0.000676	0.999973	0.321594	
2652	0.999755	0.000392	0.211487	-0.000392	0.999755	0.654602	
2653	0.999436	0.000870	0.211792	-0.000870	0.999436	0.649475	
2654	0.999582	0.000620	0.092957	-0.000620	0.999582	0.459473	
2655	0.999923	0.000507	-0.195435	-0.000507	0.999923	0.353577	
2656	0.999826	0.000295	-0.228271	-0.000295	0.999826	0.419861	
2657	1.000117	0.000345	-0.115662	-0.000345	1.000117	0.116638	
2658	0.999977	0.000430	-0.288269	-0.000430	0.999977	0.180969	
2659	0.999991	0.000935	-0.457336	-0.000935	0.999991	0.153931	
2660	0.999616	0.000914	-0.452942	-0.000914	0.999616	0.494629	
2661	0.999751	0.001080	-0.313477	-0.001080	0.999751	0.611938	
2662	1.000014	0.000273	-0.040588	-0.000273	1.000014	0.058990	
2663	0.999878	0.000937	-0.229553	-0.000937	0.999878	0.374817	
2664	0.999117	0.001326	-0.221619	-0.001326	0.999117	0.855408	
2665	1.000083	0.000753	-0.595459	-0.000753	1.000083	0.097900	
2666	1.000069	0.000172	-0.263733	-0.000172	1.000069	-0.218567	
2667	0.999702	0.001202	-0.484741	-0.001202	0.999702	0.408691	
2668	0.999763	0.000661	-0.194763	-0.000661	0.999763	0.316833	
2669	0.999830	0.001271	-0.496826	-0.001271	0.999830	0.640442	
2670	0.999800	0.000193	-0.076233	-0.000193	0.999800	-0.123291	
2671	1.000010	0.000517	-0.197266	-0.000517	1.000010	0.186707	
2672	0.999984	0.000183	-0.292419	-0.000183	0.999984	0.064819	
2673	1.000168	0.000288	-0.108704	-0.000288	1.000168	-0.048706	
2674	0.999525	0.001180	-0.479797	-0.001180	0.999525	0.262451	
2675	1.000152	0.000411	-0.309998	-0.000411	1.000152	0.021362	
2676	0.999842	0.000078	-0.186279	-0.000078	0.999842	-0.640991	
2677	1.000195	0.000375	-0.418884	-0.000375	1.000195	0.012756	
2678	0.999597	0.000602	-0.163574	-0.000602	0.999597	0.525696	
2679	1.000207	-0.000083	-0.310364	0.000083	1.000207	-0.627197	
2680	1.000127	0.000368	-0.572937	-0.000368	1.000127	-0.181030	
2681	1.000282	0.000663	-0.583252	-0.000663	1.000282	-0.080261	
2682	1.000151	-0.000149	-0.215637	0.000149	1.000151	-0.589905	
2683	1.000063	0.000457	-0.344299	-0.000457	1.000063	-0.056335	
2684	0.999139	0.000840	0.092224	-0.000840	0.999139	0.746216	
2685	1.000286	0.000515	-0.368042	-0.000515	1.000286	0.009491	
2686	0.999768	0.000168	-0.056030	-0.000168	0.999768	-0.552032	
2687	1.000384	0.000566	-0.852783	-0.000566	1.000384	-0.273804	
2688	0.999580	0.000495	-0.174988	-0.000495	0.999580	0.204834	
2689	1.000379	0.000118	-0.416321	-0.000118	1.000379	-0.194458	
2690	1.000106	-0.000047	-0.002747	0.000047	1.000106	-0.051880	
2691	0.999700	0.001155	-0.687073	-0.001155	0.999700	0.354309	
2692	0.999307	0.001409	-0.205566	-0.001409	0.999307	0.922119	
2693	0.999365	0.000955	-0.439880	-0.000955	0.999365	0.849243	
2694	0.999596	0.001320	-0.459656	-0.001320	0.999596	0.980286	
2695	0.999722	0.000999	-0.469177	-0.000999	0.999722	0.682556	
2696	0.999496	0.000688	-0.275391	-0.000688	0.999496	0.100952	
2697	1.000366	-0.000073	0.190125	0.000073	1.000366	-0.446350	
2698	0.999530	0.000952	-0.322021	-0.000952	0.999530	0.701355	
2699	0.999959	0.000832	-0.518372	-0.000832	0.999959	0.423401	
2700	0.999230	0.001171	-0.218689	-0.001171	0.999230	0.997437	
2701	1.000059	0.000102	-0.098938	-0.000102	1.000059	-0.055908	
2702	0.999990	0.000820	-0.351929	-0.000820	0.999990	0.340027	
2703	1.000066	0.000148	-0.182495	-0.000148	1.000066	-0.037720	
2704	0.999427	0.000714	0.171753	-0.000714	0.999427	0.231293	
2705	1.000062	0.000662	-0.365662	-0.000662	1.000062	-0.101440	
2706	0.999559	0.000654	-0.065552	-0.000654	0.999559	0.423035	
2707	1.000053	0.000227	-0.133484	-0.000227	1.000053	0.091858	
2708	1.000208	0.001010	-0.849182	-0.001010	1.000208	0.361694	
2709	1.000182	0.000323	-0.362061	-0.000323	1.000182	-0.374786	
2710	1.000036	0.000299	-0.146057	-0.000299	1.000036	0.029236	
2711	0.999589	0.000503	-0.047791	-0.000503	0.999589	0.119202	
2712	0.999581	0.000572	0.143616	-0.000572	0.999581	0.234863	
2713	1.000384	0.000461	-0.515808	-0.000461	1.000384	-0.012939	
2714	0.999797	0.000432	-0.302612	-0.000432	0.999797	-0.173767	
2715	0.999440	0.001150	0.073303	-0.001150	0.999440	0.641907	
2716	0.999310	0.000454	0.269348	-0.000454	0.999310	0.380249	
2717	0.999242	0.000972	-0.188293	-0.000972	0.999242	0.469360	
2718	1.000007	0.000089	-0.055725	-0.000089	1.000007	-0.156860	
2719	0.999747	0.000315	0.037048	-0.000315	0.999747	0.143555	
2720	0.999613	0.000586	-0.168823	-0.000586	0.999613	0.020477	
2721	1.000183	0.000812	-0.277954	-0.000812	1.000183	0.204865	
2722	0.999807	0.000272	-0.073792	-0.000272	0.999807	-0.294342	
2723	0.999531	0.001341	-0.615723	-0.001341	0.999531	0.750732	
2724	0.999151	0.000548	0.137573	-0.000548	0.999151	0.431458	
2725	1.000183	0.000064	-0.076355	-0.000064	1.000183	-0.182495	
2726	0.999489	0.000568	-0.079285	-0.000568	0.999489	0.255798	
2727	1.000549	0.000099	-0.398254	-0.000099	1.000549	-0.496216	
2728	0.998836	0.001091	-0.133545	-0.001091	0.998836	0.823395	
2729	1.000009	0.000670	-0.274597	-0.000670	1.000009	0.339630	
2730	0.999267	0.001239	-0.450867	-0.001239	0.999267	0.820984	
2731	1.000346	0.000694	-0.633118	-0.000694	1.000346	-0.078064	
2732	1.000058	0.001004	-1.194641	-0.001004	1.000058	-0.029968	
2733	1.000230	0.000114	-0.263184	-0.000114	1.000230	-0.319305	
2734	0.999901	0.000382	-0.149109	-0.000382	0.999901	0.178528	
2735	1.000127	0.000279	-0.176575	-0.000279	1.000127	-0.015747	
2736	1.000014	0.000233	-0.241943	-0.000233	1.000014	0.056580	
2737	0.999874	-0.000173	0.050903	0.000173	0.999874	-0.456177	
2738	0.999898	0.000346	-0.164368	-0.000346	0.999898	0.281189	
2739	1.000257	0.000049	-0.333557	-0.000049	1.000257	-0.391052	
2740	0.999980	0.000323	-0.222107	-0.000323	0.999980	0.125946	
2741	1.000203	0.000348	-0.534302	-0.000348	1.000203	0.046631	
2742	0.999384	0.000710	-0.255249	-0.000710	0.999384	0.972046	
2743	1.000611	0.000465	-0.622131	-0.000465	1.000611	0.064941	
2744	0.999712	0.000711	-0.152649	-0.000711	0.999712	0.457703	
2745	1.000069	0.000769	-0.533813	-0.000769	1.000069	0.313477	
2746	0.999980	0.000110	-0.003479	-0.000110	0.999980	0.043701	
2747	1.000200	0.000611	-0.507690	-0.000611	1.000200	0.214417	
2748	0.999709	0.001061	-0.415527	-0.001061	0.999709	0.337280	
2749	0.999964	0.000920	-0.161560	-0.000920	0.999964	-0.053833	
2750	0.999913	0.000561	-0.547363	-0.000561	0.999913	0.376434	
2751	0.999710	0.001026	-0.369751	-0.001026	0.999710	0.634460	
2752	0.999471	0.000875	-0.312805	-0.000875	0.999471	0.846375	
2753	1.000331	0.000617	-0.086243	-0.000617	1.000331	-0.123718	
2754	0.999726	0.000037	-0.143860	-0.000037	0.999726	0.034241	
2755	1.000004	0.000916	-0.675415	-0.000916	1.000004	0.389313	
2756	1.000006	0.000341	-0.102783	-0.000341	1.000006	0.209900	
2757	1.000170	0.000309	-0.247803	-0.000309	1.000170	0.254150	
2758	0.999750	0.000096	0.176086	-0.000096	0.999750	-0.157776	
2759	0.999930	0.000840	-0.435486	-0.000840	0.999930	0.364990	
2760	0.999536	0.000438	-0.154785	-0.000438	0.999536	0.387817	
2761	1.000193	0.000011	-0.176514	-0.000011	1.000193	-0.025208	
2762	0.999924	0.000238	0.024292	-0.000238	0.999924	0.233215	
2763	0.999758	0.000974	-0.400757	-0.000974	0.999758	0.538269	
2764	0.999578	0.000868	-0.319519	-0.000868	0.999578	0.579346	
2765	1.000060	0.000044	0.033020	-0.000044	1.000060	-0.225647	
2766	0.999950	0.000109	-0.236084	-0.000109	0.999950	-0.069183	
2767	1.000015	0.001346	-0.886353	-0.001346	1.000015	0.714600	
2768	0.999700	0.000604	-0.308960	-0.000604	0.999700	0.402618	
2769	1.000153	0.000364	-0.410828	-0.000364	1.000153	0.004761	
2770	0.999959	0.000555	-0.326233	-0.000555	0.999959	0.156616	
2771	1.000319	0.000475	-0.572327	-0.000475	1.000319	-0.018555	
2772	0.999949	0.000617	-0.278931	-0.000617	0.999949	0.405457	
2773	0.999530	0.001181	-0.345642	-0.001181	0.999530	0.942932	
2774	0.999896	0.000904	-0.537109	-0.000904	0.999896	0.368835	
2775	1.000102	0.000476	-0.328857	-0.000476	1.000102	0.124512	
2776	0.999783	0.000590	-0.338440	-0.000590	0.999783	0.421295	
2777	0.999994	0.000972	-0.663757	-0.000972	0.999994	0.360718	
2778	0.999718	0.000957	-0.379150	-0.000957	0.999718	0.750214	
2779	0.999969	0.000177	-0.051636	-0.000177	0.999969	-0.104767	
2780	0.999293	0.001059	-0.218201	-0.001059	0.999293	1.144836	
2781	1.000046	-0.000036	-0.062561	0.000036	1.000046	-0.026642	
2782	0.999666	0.001342	-0.370972	-0.001342	0.999666	0.761230	
2783	0.999880	0.000728	-0.297302	-0.000728	0.999880	0.414124	
2784	0.999721	0.000651	-0.108643	-0.000651	0.999721	0.429077	
2785	1.000117	0.000669	-0.439209	-0.000669	1.000117	0.186981	
2786	0.999280	0.001201	-0.054382	-0.001201	0.999280	0.994995	
2787	1.000213	0.000483	-0.317871	-0.000483	1.000213	-0.378784	
2788	0.999701	0.000505	-0.059387	-0.000505	0.999701	0.501038	
2789	0.999886	0.000540	-0.254578	-0.000540	0.999886	0.557556	
2790	0.999445	0.000477	0.129150	-0.000477	0.999445	0.656860	
2791	1.000234	0.001098	-0.757996	-0.001098	1.000234	0.135071	
2792	0.999608	0.001023	-0.246582	-0.001023	0.999608	0.634888	
2793	0.999795	0.001032	-0.267517	-0.001032	0.999795	0.354858	
2794	0.999628	0.000697	-0.114746	-0.000697	0.999628	0.408630	
2795	0.999966	0.000319	-0.125854	-0.000319	0.999966	0.222168	
2796	1.000082	0.000288	-0.055847	-0.000288	1.000082	0.073669	
2797	0.999968	0.000729	-0.455261	-0.000729	0.999968	0.260010	
2798	0.999417	0.000900	-0.011902	-0.000900	0.999417	0.373962	
2799	1.000095	0.000421	-0.315796	-0.000421	1.000095	0.119690	
2800	0.999627	0.000554	-0.221741	-0.000554	0.999627	0.541504	
2801	0.999930	0.000755	-0.119568	-0.000755	0.999930	0.403687	
2802	0.999878	0.000223	0.125854	-0.000223	0.999878	0.091888	
2803	1.000001	0.000576	-0.179565	-0.000576	1.000001	0.237579	
2804	0.999700	0.000340	0.021423	-0.000340	0.999700	0.155182	
2805	0.999984	0.000542	-0.264526	-0.000542	0.999984	0.232544	
2806	0.999756	0.000660	-0.064697	-0.000660	0.999756	0.575195	
2807	1.000413	0.000518	-0.546631	-0.000518	1.000413	0.102631	
2808	0.999661	0.000577	0.120667	-0.000577	0.999661	0.451843	
2809	0.999916	0.001004	-0.395508	-0.001004	0.999916	0.606628	
2810	0.999755	0.000510	0.153931	-0.000510	0.999755	0.298279	
2811	0.999571	0.000750	-0.296265	-0.000750	0.999571	0.463318	
2812	0.999513	0.000383	-0.010498	-0.000383	0.999513	0.301636	
2813	1.000023	0.000083	-0.029236	-0.000083	1.000023	0.095886	
2814	0.999885	-0.000060	0.046875	0.000060	0.999885	-0.014740	
2815	1.000240	0.000297	-0.549988	-0.000297	1.000240	-0.048950	
2816	0.999930	0.000340	-0.292053	-0.000340	0.999930	0.069611	
2817	1.000269	0.000250	-0.188354	-0.000250	1.000269	0.086426	
2818	0.999754	0.000004	0.502930	-0.000004	0.999754	0.149292	
2819	1.000112	0.000084	-0.239258	-0.000084	1.000112	0.245911	
2820	0.999960	0.000272	0.284424	-0.000272	0.999960	0.323639	
2821	1.000134	0.000831	-0.360779	-0.000831	1.000134	0.211853	
2822	0.999488	0.001004	-0.766907	-0.001004	0.999488	0.517151	
2823	1.000085	-0.000030	-0.020935	0.000030	1.000085	-0.289001	
2824	0.999183	0.000926	-0.346497	-0.000926	0.999183	0.909302	
2825	0.999870	0.000906	-0.821411	-0.000906	0.999870	0.533752	
2826	0.999334	0.001093	0.046387	-0.001093	0.999334	1.087708	
2827	0.999924	0.000847	-0.181213	-0.000847	0.999924	0.378601	
2828	0.999763	-0.000220	0.329529	0.000220	0.999763	-0.307251	
2829	1.000172	0.000135	0.008789	-0.000135	1.000172	-0.050964	
2830	0.999335	0.000451	0.337402	-0.000451	0.999335	0.817932	
2831	1.000007	0.000024	0.086670	-0.000024	1.000007	0.049927	
2832	0.999283	0.001441	-0.305359	-0.001441	0.999283	1.201721	
2833	1.000218	0.000234	-0.517761	-0.000234	1.000218	-0.311951	
2834	0.999783	0.000640	-0.683716	-0.000640	0.999783	0.489746	
2835	1.000340	0.000462	-0.263428	-0.000462	1.000340	-0.032715	
2836	0.999813	0.000546	0.639465	-0.000546	0.999813	0.352051	
2837	1.000367	0.000119	-0.097656	-0.000119	1.000367	-0.223877	
2838	0.999615	0.000347	-0.194824	-0.000347	0.999615	0.152893	
2839	0.999812	0.001190	-0.026367	-0.001190	0.999812	0.781311	
2840	1.000078	0.000317	0.171692	-0.000317	1.000078	-0.140808	
2841	1.000173	0.000646	-0.979553	-0.000646	1.000173	0.486511	
2842	0.999913	0.000622	-0.594971	-0.000622	0.999913	0.153015	
2843	1.000346	0.000092	0.057129	-0.000092	1.000346	-0.301575	
2844	0.999748	0.000267	0.086853	-0.000267	0.999748	-0.029419	
2845	1.000073	0.000019	0.003296	-0.000019	1.000073	-0.038879	
2846	0.999588	0.000863	0.375488	-0.000863	0.999588	0.570251	
2847	1.000300	-0.000186	0.725159	0.000186	1.000300	-0.467407	
2848	0.999254	0.000953	1.141541	-0.000953	0.999254	0.826111	
2849	1.000120	0.000215	0.546021	-0.000215	1.000120	-0.160767	
2850	0.999774	0.000569	-0.414429	-0.000569	0.999774	0.319092	
2851	1.000079	0.000466	-0.409607	-0.000466	1.000079	0.075317	
2852	0.999696	-0.000205	-0.273743	0.000205	0.999696	-0.356140	
2853	0.999958	0.000700	-0.520142	-0.000700	0.999958	0.300537	
2854	1.000076	0.000722	-0.402527	-0.000722	1.000076	0.054688	
2855	1.000038	0.000955	-0.782898	-0.000955	1.000038	0.309875	
2856	0.999322	0.000841	0.199341	-0.000841	0.999322	0.560608	
2857	1.000246	0.000554	-0.416931	-0.000554	1.000246	-0.269775	
2858	0.999947	0.000075	0.393677	-0.000075	0.999947	0.010803	
2859	0.999662	0.000794	-0.541260	-0.000794	0.999662	0.573059	
2860	0.999555	0.000116	0.415894	-0.000116	0.999555	0.145874	
2861	0.999564	0.001142	0.116394	-0.001142	0.999564	0.553345	
2862	0.999945	0.000783	-0.392700	-0.000783	0.999945	0.380188	
2863	1.000131	0.000568	-0.365173	-0.000568	1.000131	0.127686	
2864	1.000087	0.000023	0.007568	-0.000023	1.000087	-0.259521	
2865	0.999899	0.000320	0.141846	-0.000320	0.999899	0.134155	
2866	0.999150	0.001129	0.225647	-0.001129	0.999150	1.187775	
2867	0.999643	0.000497	-0.126099	-0.000497	0.999643	0.196808	
2868	1.000068	0.000516	-0.420593	-0.000516	1.000068	0.001831	
2869	0.999826	0.000959	-0.375916	-0.000959	0.999826	0.487549	
2870	0.999710	0.000677	-0.266296	-0.000677	0.999710	0.384766	
2871	1.000223	-0.000126	0.104736	0.000126	1.000223	-0.235352	
2872	1.000068	0.000826	-0.513611	-0.000826	1.000068	0.274841	
2873	0.999880	0.000883	-0.496216	-0.000883	0.999880	0.404053	
2874	0.999976	0.000377	-0.200806	-0.000377	0.999976	-0.150574	
2875	0.999869	0.000152	0.009094	-0.000152	0.999869	0.135498	
2876	0.999761	0.001063	-0.418457	-0.001063	0.999761	0.795410	
2877	1.000217	0.000264	-0.242920	-0.000264	1.000217	-0.169342	
2878	1.000095	0.000090	-0.262268	-0.000090	1.000095	0.125793	
2879	1.000235	0.000280	-0.196350	-0.000280	1.000235	0.060883	
2880	0.999727	0.001079	-0.992493	-0.001079	0.999727	0.965698	
2881	0.999797	0.000480	-0.254150	-0.000480	0.999797	0.561096	
2882	1.000019	-0.000070	-0.043091	0.000070	1.000019	0.193237	
2883	1.000173	0.000538	-0.423218	-0.000538	1.000173	0.570099	
2884	1.000022	-0.000031	-0.033936	0.000031	1.000022	0.249817	
2885	0.999829	0.000415	-0.273743	-0.000415	0.999829	0.313599	
2886	1.000018	0.000593	-0.299622	-0.000593	1.000018	0.741272	
2887	1.000201	0.000673	-0.327454	-0.000673	1.000201	0.707275	
2888	1.000168	0.000206	-0.147644	-0.000206	1.000168	0.393494	
2889	0.999923	0.000984	-0.767151	-0.000984	0.999923	1.055573	
2890	0.999936	0.000788	-0.450867	-0.000788	0.999936	0.754120	
2891	1.000165	0.000890	-0.937927	-0.000890	1.000165	1.011597	
2892	0.999905	0.000313	-0.533508	-0.000313	0.999905	0.583344	
2893	1.000145	-0.000215	-0.053528	0.000215	1.000145	-0.390564	
2894	0.999573	0.000705	-0.044006	-0.000705	0.999573	0.649475	
2895	1.000162	0.000725	-0.400574	-0.000725	1.000162	0.412598	
2896	0.999840	0.000546	-0.114014	-0.000546	0.999840	0.683960	
2897	1.000261	-0.000172	-0.176697	0.000172	1.000261	1.091797	
2898	0.999470	0.000504	0.429504	-0.000504	0.999470	1.662201	
2899	0.999923	0.000261	-0.005798	-0.000261	0.999923	0.554443	
2900	0.999528	0.000825	0.328003	-0.000825	0.999528	0.528564	
2901	1.000448	0.001129	-0.980042	-0.001129	1.000448	0.213806	
2902	0.999251	0.000772	0.042480	-0.000772	0.999251	0.954407	
2903	0.999914	-0.000524	0.087891	0.000524	0.999914	0.031982	
2904	0.999842	0.000411	0.225769	-0.000411	0.999842	1.184509	
2905	1.000445	0.000202	-0.013855	-0.000202	1.000445	-0.087463	
2906	0.999956	0.000661	-0.093262	-0.000661	0.999956	0.520355	
2907	0.999745	0.001037	-0.149109	-0.001037	0.999745	0.563965	
2908	0.999848	-0.000067	0.502014	0.000067	0.999848	0.350037	
2909	1.000220	0.000490	-0.759583	-0.000490	1.000220	0.300507	
2910	0.999651	-0.000308	0.295105	0.000308	0.999651	0.381653	
2911	0.999855	0.000128	0.267822	-0.000128	0.999855	-0.050415	
2912	0.999836	0.000740	-0.056946	-0.000740	0.999836	0.232483	
2913	1.000230	0.001002	-0.773376	-0.001002	1.000230	0.449524	
2914	0.999709	0.000736	-0.273193	-0.000736	0.999709	0.611359	
2915	0.999695	0.001021	-0.396729	-0.001021	0.999695	0.922729	
2916	0.999749	0.000075	0.306030	-0.000075	0.999749	0.070801	
2917	1.000317	0.000845	-0.712952	-0.000845	1.000317	0.051331	
2918	0.999776	0.000473	-0.087341	-0.000473	0.999776	-0.063385	
2919	1.000036	0.000604	-0.416321	-0.000604	1.000036	0.341797	
